TeamId,TeamName,SubmissionDate,Score
6861832,Evgenia12,"2022-08-09 13:04:42",0.77751
8985901,"Lekha Jadhav","2022-08-14 12:47:34",0.77751
8966146,"Dang Thai Giang","2022-09-05 19:20:20",0.77751
8999828,tempaccount0109,"2022-08-09 13:06:22",0.77751
8984167,"Shu-Zhen Tan","2022-08-09 14:47:47",0.77751
9000510,"andrew #4","2022-08-09 16:47:33",0.77751
9000793,"Amine elkhadiri","2022-08-09 17:03:38",0.77751
9001480,"David Laws","2022-08-09 21:39:39",0.77751
8959434,"Takuya Morikawa","2022-08-10 09:53:45",0.77751
9002136,"Basics Kaggler","2022-08-10 03:05:19",0.77751
9001976,"A Beginner #2","2022-08-10 03:47:00",0.77751
9002446,Jeditrix1738,"2022-08-10 04:31:26",0.77751
8993469,Li123777,"2022-08-10 08:42:42",0.77751
7376248,"Michael A. Doyle","2022-08-10 15:34:18",0.77751
8988618,carolusian,"2022-08-10 11:43:38",0.77751
9004635,"Saeedeh Kamjoo","2022-08-10 14:30:25",0.77751
9001291,apriori557,"2022-08-10 16:19:32",0.77751
9005872,"Igor Lucas Silva Caetano de Oliveira","2022-08-10 23:58:14",0.77751
8989675,"MATHEUS ALVES SILVA","2022-08-11 11:44:51",0.77751
7841353,"Hannan Hunafa","2022-08-11 15:25:53",0.77751
4054213,handsomeHans,"2022-08-11 06:17:15",0.77751
8892971,"Sai Pradhan","2022-08-11 06:32:26",0.77751
8992157,JCL,"2022-08-11 06:42:43",0.77751
9006859,aryad,"2022-08-11 07:32:53",0.77751
9007099,ant_025,"2022-08-11 08:04:08",0.77751
8923785,yuhung94,"2022-08-16 04:20:04",0.77751
9007544,"Richard Agyemang","2022-08-16 09:22:39",0.77751
9007720,"Aditya Deepak","2022-08-11 11:29:40",0.77751
8980175,"Seung Chul Lee","2022-08-11 12:23:29",0.77751
9008758,"Berkay Yilmaz","2022-08-11 15:02:44",0.77751
8062503,"Ankit Kumar #20","2022-08-11 18:17:21",0.77751
9010849,wkdud1129,"2022-08-12 05:53:19",0.77751
9008783,yadav106,"2022-08-12 06:53:57",0.77751
9011829,sonstein,"2022-08-12 09:51:29",0.77751
9012137,"Alex Kov","2022-08-12 12:33:21",0.77751
9012264,"Orestis Plevrakis","2022-08-12 15:51:24",0.77751
8889863,"Simaa AbuMousa","2022-08-13 11:39:47",0.77751
8984489,"Lester Jones","2022-08-12 18:35:10",0.77751
2732673,SCai,"2022-08-12 19:15:07",0.77751
9001398,KU_2022,"2022-09-07 20:39:56",0.77751
9014124,"Alesia Rokhova","2022-09-15 10:18:58",0.77751
5216557,Take-0214,"2022-08-13 02:30:32",0.77751
1357606,adrianpc,"2022-08-13 03:28:44",0.77751
9016637,samirasadeghi,"2022-08-13 12:19:23",0.77751
4234303,"Ryohei Fuda","2022-08-17 13:41:36",0.77751
3202152,"Danni Dromi","2022-08-13 16:51:17",0.77751
7968480,kelle1ds,"2022-08-13 20:18:37",0.77751
6494459,kalaage,"2022-08-13 23:47:32",0.77751
9016127,fantomatic,"2022-08-17 10:09:19",0.77751
9020594,Matpires02,"2022-08-14 16:25:22",0.77751
9007648,"Ian Harrison99","2022-08-20 20:47:50",0.77751
1890866,Willyam42,"2022-08-14 21:22:49",0.77751
166359,"Szymon Knop","2022-08-14 21:46:52",0.77751
9022224,t4rf99,"2022-08-15 10:45:26",0.77751
9006712,TheSayuri,"2022-08-15 06:32:57",0.77751
9020988,"taylan uçar","2022-08-15 08:21:06",0.77751
9022987,Lukas42,"2022-08-19 09:48:25",0.77751
9023106,"edin kim","2022-08-15 09:56:55",0.77751
9023294,"Pedro Ananias","2022-08-16 13:37:25",0.77751
9020078,"Ronny JR","2022-08-15 15:08:09",0.77751
9024021,Albertzz888,"2022-08-15 15:55:55",0.77751
9024303,"Valentino Andreella","2022-08-15 15:14:37",0.77751
9017615,"Chathusha Karunathilake","2022-09-11 05:37:12",0.77751
8922628,YankyT,"2022-08-15 16:28:00",0.77751
9024341,PengBo202088,"2022-08-15 15:22:34",0.77751
7121518,"Haruki Kimura","2022-08-20 15:21:21",0.77751
9024816,EdgarWpredictions,"2022-08-15 17:50:05",0.77751
9024888,"Maria Nefedova","2022-08-15 18:32:40",0.77751
9024884,"Kirk Walker","2022-08-15 18:46:28",0.77751
8769961,"Zohreh Tofighizavareh","2022-08-15 21:44:50",0.77751
9025398,"Immanuel McLaughlin","2022-08-15 23:14:12",0.77751
9026773,thedudeontitan,"2022-08-19 09:10:19",0.77751
9027049,"Abdullah Shoukat","2022-09-14 04:27:45",0.77751
9025466,piton4ik,"2022-08-16 09:40:23",0.77751
9027902,dunglvht,"2022-08-16 11:40:01",0.77751
9028460,eunflash,"2022-08-17 00:37:49",0.77751
9027357,"Daniil Tsalik","2022-08-17 10:14:05",0.77751
9029020,"Yossaporn Juangwattanakit","2022-08-16 14:04:10",0.77751
40295,MyNeHc,"2022-08-17 16:27:32",0.77751
8616785,"Jinzhou Wu","2022-08-16 19:28:54",0.77751
9005617,"Simon Henley","2022-08-16 21:50:28",0.77751
8881177,"Oscar #7","2022-08-16 23:49:24",0.77751
9031520,"Eduardo Zummach","2022-08-17 01:07:49",0.77751
9031555,IIAiChiXiGua,"2022-08-17 01:11:47",0.77751
9031501,gsa21032,"2022-08-17 02:33:14",0.77751
9033820,"Corey J Johnsen","2022-08-17 02:39:16",0.77751
8177647,"Aleksi Keurulainen","2022-08-17 07:54:12",0.77751
9035011,"Ruojun Yang","2022-08-17 09:33:16",0.77751
9000785,M1v1savva,"2022-08-17 22:48:35",0.77751
9036045,"lame jokes","2022-08-19 05:17:35",0.77751
9036733,Mouth,"2022-08-18 03:34:47",0.77751
9037438,"RONG-HONG JHUO","2022-08-18 01:03:06",0.77751
9037096,"Siawash Kasra","2022-08-19 17:37:33",0.77751
9031433,"Parth Sanghani","2022-08-17 20:16:31",0.77751
7375557,aaaa333,"2022-09-02 04:29:11",0.77751
3969845,"Tawana Thomas","2022-08-18 22:37:44",0.77751
5281125,pnumin625,"2022-08-19 02:42:03",0.77751
9038746,Andrey7777,"2022-08-18 04:24:58",0.77751
9039515,"Aline Lopes","2022-08-18 07:21:28",0.77751
6570731,"George Arzigiyan","2022-08-29 09:27:00",0.77751
9040456,happytoshikun,"2022-08-18 12:33:00",0.77751
9040778,"Kong You Liow","2022-08-18 13:06:36",0.77751
5927858,sSunny,"2022-09-03 10:07:52",0.77751
9041034,LowTempAirCon,"2022-08-18 14:16:43",0.77751
9041196,"Alireza Anbari","2022-08-18 14:56:47",0.77751
9041244,"Amirhossein Anbari","2022-08-18 15:13:51",0.77751
9041275,momaking,"2022-08-18 15:20:36",0.77751
9041523,elieva2,"2022-08-23 20:13:40",0.77751
9041639,"André Holanda","2022-08-18 17:32:43",0.77751
9042141,"Kanstantsin Savitski","2022-08-18 21:11:10",0.77751
9042737,moonchang,"2022-08-19 02:45:08",0.77751
9042745,KimHajung,"2022-08-19 02:47:42",0.77751
9042901,wenshan1212,"2022-08-19 04:04:10",0.77751
9043113,"Nival Kolambage","2022-08-19 05:33:21",0.77751
8855890,"Jason Jxz","2022-08-19 08:24:23",0.77751
9041295,Fernalinin,"2022-08-19 13:23:32",0.77751
9044744,"Zaige Shi","2022-08-19 13:29:27",0.77751
9000707,­AhnSungHee,"2022-08-19 15:09:00",0.77751
9017301,chenyan89,"2022-08-19 14:13:32",0.77751
3075934,"Adeola Ayandeyi","2022-08-19 16:15:19",0.77751
9009446,"Johan Strydom","2022-08-19 15:37:46",0.77751
9045347,包子嗷嗷,"2022-08-19 16:29:27",0.77751
9009612,brutzelbube,"2022-08-20 15:15:49",0.77751
6238819,"junhyeok choi","2022-08-20 06:20:45",0.77751
9047523,"Mahdieh sadat benis","2022-08-20 07:05:40",0.77751
9048319,"Shaptrshi Kaushal","2022-08-20 09:57:13",0.77751
9048367,claessens,"2022-08-21 18:57:33",0.77751
9046883,OiKen_xd,"2022-08-20 12:02:17",0.77751
9047649,"Prasun Bhattacharyya","2022-08-20 15:25:08",0.77751
9049394,"Saksham Parashar","2022-09-02 12:37:36",0.77751
8987945,GoNeurone,"2022-09-03 14:22:45",0.77751
8959091,Damjan,"2022-08-20 17:16:27",0.77751
9044675,"yyo nakamura","2022-08-21 17:50:21",0.77751
9050338,"Nitz #2","2022-08-20 20:01:15",0.77751
9050423,"little ebonit","2022-08-20 22:02:59",0.77751
9050808,SHENFEIYANG,"2022-08-24 02:13:37",0.77751
9051031,"Rustin Banks","2022-08-21 04:22:41",0.77751
9051685,temmmy,"2022-08-21 08:33:32",0.77751
9036569,"Taran Zhang","2022-08-21 10:39:29",0.77751
9052183," Hiromasa .Shimmachi","2022-08-21 11:40:27",0.77751
9052619,"M.Eren Celebi","2022-08-21 13:10:55",0.77751
9048102,"B ON","2022-09-04 06:40:30",0.77751
8991158,"Hashika Sachdeva","2022-08-21 17:24:36",0.77751
9052984,"Ankit Kumar Pandey","2022-08-21 15:04:25",0.77751
4464777,pathakvishal,"2022-08-21 18:58:43",0.77751
394924,New2World,"2022-08-21 22:10:42",0.77751
8996252,fukudahar,"2022-08-21 23:01:26",0.77751
9054118,"IMT - Infinite Modern Technology","2022-08-22 00:07:45",0.77751
9054409,Doolwind,"2022-08-22 10:39:30",0.77751
1150612,"Salin Eliyas","2022-08-22 04:36:40",0.77751
9054706,STOPEUN,"2022-08-22 04:39:22",0.77751
8564607,rlawnsdudwmf,"2022-08-23 07:18:02",0.77751
9055090,pk12066,"2022-08-22 08:42:21",0.77751
9035771,"Modafar Akhoirshieda","2022-08-22 11:38:01",0.77751
9056488,"ammar alamin","2022-08-22 12:20:11",0.77751
9012630,"Dominik Liebler","2022-08-22 14:53:31",0.77751
9057489,"Srimoyee Ghosh","2022-08-24 22:04:38",0.77751
9057821,"Virgile Dauge","2022-08-23 14:09:18",0.77751
9058519,RitumsC,"2022-08-23 03:03:01",0.77751
9054196,"Pranav Gupta #6","2022-08-23 01:08:13",0.77751
9055560,sq_zhu_chn,"2022-08-23 02:11:18",0.77751
9055590,"Jung Philip","2022-08-23 02:36:53",0.77751
9059041,"Valclayton Duarte","2022-08-25 00:38:29",0.77751
2690153,sangmichae,"2022-08-23 07:03:32",0.77751
8564621,eodrmfqkqk,"2022-08-23 07:26:21",0.77751
9060750,marrtiz,"2022-08-23 12:23:25",0.77751
9061472,"Elisa Gambicchia","2022-08-23 16:12:07",0.77751
9062788,"Fede Ser","2022-08-23 22:16:37",0.77751
9062646,solved,"2022-08-25 17:09:30",0.77751
9063071,"Leonardo Colussi","2022-08-24 00:30:05",0.77751
9063174,"Rodrigo Rissetto Terra","2022-08-24 00:57:55",0.77751
9064464,"Amin Chabok","2022-08-24 07:21:09",0.77751
9036877,"yamori #2","2022-08-24 09:00:40",0.77751
9065136,Jenna357,"2022-08-24 09:49:18",0.77751
8805721,"Amro Ewes","2022-08-26 11:50:25",0.77751
9066621,sunfree99,"2022-09-08 11:27:23",0.77751
6245154,"Muralidhar Prabhu","2022-08-24 17:18:50",0.77751
4798340,"Ekas Abrol","2022-08-24 19:12:42",0.77751
9067578,"Alexia Salavrakos","2022-08-24 20:59:35",0.77751
9067700,"payman mh","2022-08-24 22:09:30",0.77751
9039262,zhangritian,"2022-08-25 07:40:39",0.77751
9068599,"Rachel Seorin Choi","2022-08-25 05:00:58",0.77751
9069325,Akhil_Akki,"2022-08-25 06:51:50",0.77751
7824238,moritake04,"2022-08-26 11:30:57",0.77751
8669658,"Rahul Jha #6","2022-08-25 11:37:19",0.77751
9070294,"Parnian Malekian","2022-08-25 09:39:52",0.77751
9044469,AxelRDA,"2022-09-13 18:51:58",0.77751
9070646,"Maxime ROGOGINE","2022-08-25 11:05:13",0.77751
7125926,"Hayley Irving","2022-08-26 01:35:06",0.77751
9071072,"Dima Gold","2022-08-25 12:57:49",0.77751
9071749,"Mitra Touraji","2022-08-25 15:17:28",0.77751
9071783,YUUU_WCMC,"2022-08-25 15:25:52",0.77751
9072426,"Hamid Salimi BAI","2022-08-25 18:52:57",0.77751
9072592,pelavaro,"2022-08-25 20:00:26",0.77751
9072771,"Reza Karimi","2022-08-25 21:26:00",0.77751
9038320,Hen3ry,"2022-08-25 22:43:14",0.77751
9058729,"Vitor Tatekawa","2022-09-01 13:03:19",0.77751
9073239,hongducanu,"2022-08-26 02:21:41",0.77751
9073231,"JUWON LEE","2022-08-26 02:37:13",0.77751
8963987,BoopThatPython,"2022-08-26 03:12:04",0.77751
7444594,JiyaByju,"2022-08-28 09:22:13",0.77751
9021703,subachev,"2022-08-26 03:55:39",0.77751
9073693,"Ashkan Forootan","2022-08-26 04:35:47",0.77751
9074921,mrmozart,"2022-08-26 11:07:02",0.77751
8804004,"Thapan Sai","2022-08-26 12:04:15",0.77751
9071255,"Dmitry Khorzov","2022-08-26 12:14:27",0.77751
9075451,"Gu Tianle","2022-08-26 13:49:20",0.77751
9056743,Marcosg.Araujo,"2022-08-26 14:04:24",0.77751
1455002,"Ash Ishh","2022-08-26 15:14:01",0.77751
6802758,"Anirudh B M #2","2022-08-26 15:55:40",0.77751
9007903,"akash rayhan","2022-08-28 05:51:28",0.77751
9076010,carzacc,"2022-08-26 21:15:27",0.77751
8920982,"Gabriel Wu","2022-08-28 23:23:43",0.77751
9068608,Nabrise,"2022-08-27 04:25:26",0.77751
5690156,doimikiya,"2022-08-27 10:46:07",0.77751
9078120,abcdefasd,"2022-08-27 10:37:25",0.77751
9077102,cynthia824,"2022-09-08 14:59:37",0.77751
1180819,MohsenFatehifar,"2022-08-27 11:22:45",0.77751
9078332,Minuano,"2022-08-27 11:59:09",0.77751
9078552,"Mohamed Abdelwahab Ali","2022-08-27 13:16:39",0.77751
9077692,"Mark Anderson #2","2022-09-02 18:38:13",0.77751
9075953,"Yann S","2022-08-27 18:06:18",0.77751
4854414,"Shaun Krueger","2022-08-27 18:15:17",0.77751
9076320,"Vivek Singh #8","2022-08-27 20:13:03",0.77751
9079727,"Brian Woehrle","2022-08-27 22:25:14",0.77751
6867893,AndrewL_088,"2022-08-28 02:14:23",0.77751
8489210,WangYC123,"2022-08-28 04:08:14",0.77751
6722387,"Viroslav Venski","2022-08-28 05:35:10",0.77751
9080804,"Rahul Bharti #3","2022-08-28 08:22:24",0.77751
9047753,miki.ladybird@gmail.com,"2022-08-28 14:43:39",0.77751
9029264,"sajjad arghaee","2022-08-28 10:23:04",0.77751
9081719,"Olowu David","2022-08-28 14:08:05",0.77751
6734398,SittingDuck,"2022-08-28 15:13:16",0.77751
9082129,"Md Shaad Uddin Sifat","2022-08-28 16:29:33",0.77751
9082315,"Amir Hosein Rasouli","2022-08-28 20:17:56",0.77751
9082390,"Verdier Francois","2022-09-06 08:42:03",0.77751
9082682,"Cody Rushing","2022-08-30 02:33:42",0.77751
8981192,"Maxim Borodynya","2022-09-01 15:49:46",0.77751
9082852,"Adejumo Daniel","2022-08-30 21:14:29",0.77751
9079784,"Anatolii Kashchuk","2022-08-30 11:37:41",0.77751
9083367,metseq,"2022-08-31 04:58:22",0.77751
9083049,"RiliR lo","2022-08-31 05:34:46",0.77751
6257745,"GEORGE DOUKAS","2022-08-29 10:57:00",0.77751
1653101,amartinez,"2022-08-29 12:46:36",0.77751
9085358,"Médéric Motte","2022-08-29 13:56:22",0.77751
9085721,CheonGroo,"2022-08-29 14:54:04",0.77751
9085746,nikanurov,"2022-08-29 15:02:18",0.77751
9086226,PengyuXu,"2022-08-29 17:40:53",0.77751
8261409,"Oleg Bogomolov","2022-08-29 19:36:09",0.77751
9086620,"Fahimul Haque","2022-08-30 04:20:01",0.77751
9086874,"Nate Hunter","2022-08-29 22:29:25",0.77751
9087045,"Matheus Utino #2","2022-08-30 02:45:25",0.77751
8746005,pNuma0,"2022-08-30 07:00:10",0.77751
9089300,iMinePatterns,"2022-08-30 12:39:20",0.77751
9089310,"Makoto UGAKI","2022-09-14 01:29:46",0.77751
9089521,ddoddi14,"2022-08-30 13:51:25",0.77751
4965437,landfallmotto,"2022-08-31 12:51:41",0.77751
8098886,Maurerja,"2022-09-11 01:52:25",0.77751
9090069,"Daitha Sharanya","2022-08-30 16:22:54",0.77751
9090492,"Zaher Amasha","2022-09-04 12:34:57",0.77751
9090542,"Daniil Daibagya","2022-08-30 19:41:10",0.77751
9090777,"Robert James Niemann","2022-08-31 17:46:24",0.77751
9090824,"Francisco Quagliotti","2022-08-30 20:17:51",0.77751
8195346,"Kyungju Nam","2022-08-30 20:25:59",0.77751
9091123,Uriy,"2022-08-30 22:57:13",0.77751
9091351,"hope #3","2022-09-08 10:55:23",0.77751
1636141,"Killian Koenig","2022-09-04 23:29:49",0.77751
9091758,qhddy1004,"2022-08-31 02:12:17",0.77751
9091772,gunals,"2022-08-31 02:19:32",0.77751
9091771,jyeyeye,"2022-08-31 02:19:59",0.77751
9091765,yuseungjun,"2022-08-31 02:24:29",0.77751
9091799,chom0421,"2022-08-31 02:25:35",0.77751
9091801,"gamin koh","2022-08-31 02:26:15",0.77751
9091809,kimmyoru,"2022-08-31 02:30:05",0.77751
9091811,nsh0000,"2022-08-31 02:31:36",0.77751
8762442,"Kei Kobayashi","2022-08-31 04:45:20",0.77751
9092199,Heng-Yu-Lin,"2022-09-01 08:34:23",0.77751
9091582,"Sung Ik Jo","2022-08-31 05:38:58",0.77751
9091628,phj9088,"2022-08-31 06:44:10",0.77751
9092979,jsm951018,"2022-08-31 08:40:27",0.77751
9093033,JeongJiMyeong,"2022-08-31 08:29:19",0.77751
9094124,"Hidenori Tomisaki","2022-09-01 13:04:42",0.77751
9094188,"Alireza Ebrahimi","2022-08-31 13:30:36",0.77751
9085654,"andrea garcia valdes","2022-09-02 09:55:03",0.77751
9095214,raid123,"2022-08-31 18:26:01",0.77751
4963284,"Rafael Queiroz","2022-08-31 21:07:09",0.77751
9096185,MetaSean,"2022-09-01 17:20:39",0.77751
9096177,Fangqianqi,"2022-09-01 11:20:01",0.77751
9092241,STTa,"2022-09-09 06:52:20",0.77751
9097031,Ariyan_623,"2022-09-01 05:47:40",0.77751
9097064,"Khagendra Bishwakarma","2022-09-01 05:54:24",0.77751
4759830,"EunJi Kim #2","2022-09-01 07:17:30",0.77751
9098736,"SEJAL PATHAK","2022-09-01 11:50:04",0.77751
9098982,"Luis Weaver","2022-09-07 19:05:15",0.77751
9099351,"khaled ben ahmed","2022-09-01 14:20:34",0.77751
9099755,"Jones #2","2022-09-01 17:42:31",0.77751
9045976,aszharov,"2022-09-01 17:02:48",0.77751
9071318,"Adam Ray #2","2022-09-01 20:23:22",0.77751
9086911,hai-chau1803,"2022-09-01 23:05:36",0.77751
9101034,tito86,"2022-09-02 02:09:43",0.77751
9101163,ricardo.chino,"2022-09-06 03:14:52",0.77751
9101509,"chen yu yuy","2022-09-02 02:42:05",0.77751
9100907,"Dave Stevens","2022-09-02 23:50:22",0.77751
9097544,"Alan Manic","2022-09-02 09:10:24",0.77751
8719345,a_midnight,"2022-09-02 07:42:57",0.77751
9090598,Edoofra,"2022-09-02 09:59:58",0.77751
9082712,"Bashar Fares","2022-09-08 19:03:17",0.77751
8550569,Fandaosi,"2022-09-02 13:06:46",0.77751
9104008,"Ayse KURT","2022-09-02 14:02:05",0.77751
9073907,"Stefan Burger","2022-09-02 14:04:24",0.77751
8987237,"Francesc Oliveras","2022-09-02 16:34:43",0.77751
9104793,"Azfa Razzaq","2022-09-02 18:06:21",0.77751
9105829,"Victor Chan #2","2022-09-03 03:55:37",0.77751
8071929,"Wakilur Islam","2022-09-03 06:05:57",0.77751
9106757,"Monalisha Pati","2022-09-03 10:06:44",0.77751
9083355,"Manas Tiwari","2022-09-04 07:41:15",0.77751
9108197,atg2022,"2022-09-03 18:45:57",0.77751
9080739,"chiba ","2022-09-04 07:33:17",0.77751
9109639,inhovation,"2022-09-04 09:01:08",0.77751
9109900,"makoto abe","2022-09-04 09:46:17",0.77751
9052787,cwleungab,"2022-09-04 11:22:10",0.77751
9109557,tomsan1978,"2022-09-04 10:08:36",0.77751
9110050,"billy #2","2022-09-04 10:43:01",0.77751
9110394,"wang chih yung","2022-09-04 12:48:31",0.77751
9109238,"Quan nguyen minh 270402","2022-09-04 13:20:12",0.77751
9110710,"Doha Kaggler","2022-09-04 15:07:24",0.77751
7830309,"Mochammad Rendra Putra Pratama","2022-09-04 19:58:44",0.77751
4196095,"Mahmoud Reda","2022-09-04 21:34:27",0.77751
9111949,hongfy,"2022-09-05 01:29:02",0.77751
9105007,lkshrsch,"2022-09-05 06:44:00",0.77751
9113144,"Ajin #2","2022-09-05 08:08:29",0.77751
9113160,chaheee,"2022-09-05 08:50:15",0.77751
9057474,"Mohamed DidiHouari","2022-09-06 09:46:02",0.77751
9060669,"David Adeshina A","2022-09-05 11:27:34",0.77751
9114305,"Crypto Dash11","2022-09-05 13:12:00",0.77751
9114296,"Vivek kumar #3","2022-09-05 12:52:42",0.77751
7944219,"vivek kumar #9","2022-09-05 13:48:06",0.77751
9077532,learner46275,"2022-09-05 14:13:07",0.77751
9099741,"Augustin KPADONOU","2022-09-06 10:59:47",0.77751
9115723,Valor,"2022-09-05 19:32:58",0.77751
9115940,Trentium,"2022-09-06 12:19:47",0.77751
8564159,TroyBernie,"2022-09-07 04:39:34",0.77751
9116941,202021013,"2022-09-06 04:29:54",0.77751
9116977,"o si won","2022-09-06 04:45:44",0.77751
9117106,"jae hyuk jung","2022-09-06 05:26:49",0.77751
9118048,"Navin Khosravian","2022-09-06 09:15:01",0.77751
8900018,remoh007,"2022-09-13 12:37:10",0.77751
9117262,Guse,"2022-09-14 07:30:41",0.77751
9117024,"Kaede Mori","2022-09-06 13:27:22",0.77751
9119325,"Cédric Folignoni","2022-09-07 23:25:26",0.77751
9119787,"Sadegh Nazary","2022-09-06 16:20:31",0.77751
9099063,aubphlex,"2022-09-07 11:07:04",0.77751
9120270,"Komal Tak","2022-09-06 19:16:15",0.77751
798332,tibedets,"2022-09-06 21:41:14",0.77751
9120574,"Nga Phạm Thị Thanh","2022-09-06 21:36:30",0.77751
9120608,"Diako  ky","2022-09-06 22:00:27",0.77751
9112167,"Robair Garas","2022-09-09 21:26:50",0.77751
9121685,leegayun,"2022-09-07 05:16:47",0.77751
9121342,"Bekalu Debelu","2022-09-07 05:36:59",0.77751
9112677,"biazoto gabriel","2022-09-07 05:41:05",0.77751
9063290,HyunAh_Kim,"2022-09-07 07:56:44",0.77751
8402482,"Princegedeon GUEDJE","2022-09-07 09:23:38",0.77751
7288574,"rohith siddi","2022-09-07 09:29:51",0.77751
9122848,"alrz norz","2022-09-07 09:50:54",0.77751
9118493,Angdrico,"2022-09-07 12:34:21",0.77751
9123660,"Parsa Fathi","2022-09-07 13:27:02",0.77751
9123728,耿欣宇Pamela,"2022-09-07 13:42:01",0.77751
7760480,"Eser Erten","2022-09-07 14:10:44",0.77751
9115370,RobbeDG,"2022-09-07 14:48:42",0.77751
9124176,"Ivan Merenkov","2022-09-07 15:39:06",0.77751
6235437,"Ashutosh Kumar Bhargava","2022-09-09 18:12:47",0.77751
9111051,"Sukhran Talat","2022-09-07 18:31:28",0.77751
9113501,"Arkadiusz Choruży","2022-09-09 19:44:51",0.77751
9116316,"Bogdan Krasnov","2022-09-09 01:51:30",0.77751
9111068,"Benjamin Mahone","2022-09-08 03:06:49",0.77751
9125953,"Steven Smith653","2022-09-08 04:29:32",0.77751
9097057,"TAMANG BHIM BAHADUR","2022-09-08 04:31:14",0.77751
9105462,Tamang10,"2022-09-08 04:36:30",0.77751
9120905,"Gyu Eun Lee","2022-09-09 06:55:41",0.77751
9126262,"David Agrahari","2022-09-08 06:01:25",0.77751
9126320,"Bikash Khanal","2022-09-08 06:18:11",0.77751
9126510,Timur.Bigs,"2022-09-08 07:02:24",0.77751
9126556,zenbert,"2022-09-08 07:45:10",0.77751
9126832,HappyCodingFish,"2022-09-08 08:22:02",0.77751
8831564,"HUY NGUYỄN ĐÌNH THIÊN","2022-09-08 08:45:04",0.77751
9126862,"Paul Maunders","2022-09-08 12:02:52",0.77751
9127045,"Saeed Sarrafzadeh","2022-09-08 09:15:04",0.77751
9127317,crizzl,"2022-09-08 10:47:09",0.77751
9127830,"Olgu Altıntaş","2022-09-08 13:05:56",0.77751
9127824,KimSTST,"2022-09-08 13:25:28",0.77751
4952403,"Dragon HO","2022-09-08 14:27:49",0.77751
9097515,BusraT,"2022-09-08 19:46:46",0.77751
9128906,"Hannah #6","2022-09-14 20:41:57",0.77751
9130332,kwonjooyoung,"2022-09-09 07:12:06",0.77751
3580523,NitinRamnani,"2022-09-09 07:13:20",0.77751
9131000,"Ilya Yemtsev","2022-09-09 10:18:04",0.77751
9131319,neptune1324,"2022-09-09 12:14:17",0.77751
9129615,"Lars Tray","2022-09-09 12:43:34",0.77751
9131957,"Kanishka Katiyar","2022-09-09 16:47:15",0.77751
9132379,"SAMAN KHAN","2022-09-09 17:50:19",0.77751
9132434,F.Habibimoghaddam,"2022-09-09 18:08:59",0.77751
9132786,"hasan soufan","2022-09-09 20:35:26",0.77751
9132447,"Adarsh Murthy","2022-09-10 07:09:50",0.77751
9133595,Kehara,"2022-09-10 05:38:26",0.77751
9134101,"Rakshith N #2","2022-09-10 09:09:10",0.77751
9134799,"zahra izadneshan","2022-09-10 12:40:14",0.77751
9135336,"Tiago Nascimento","2022-09-10 16:17:17",0.77751
9082944,ShelbyZh,"2022-09-11 18:07:49",0.77751
9135369,"Fatemeh Farajnia","2022-09-10 16:24:47",0.77751
9135424,"Mahnaz Arjmand","2022-09-10 16:42:23",0.77751
9135410,Caoimhe,"2022-09-10 16:56:58",0.77751
9135444,"Huy L. Dao","2022-09-10 16:57:46",0.77751
9135987,"Bikash Gurung","2022-09-10 21:24:32",0.77751
9136050,MalHaBoIn,"2022-09-10 21:50:50",0.77751
5806016,Maelys,"2022-09-11 02:44:00",0.77751
9136590,jikebibi,"2022-09-11 04:52:26",0.77751
9136940,"Masanao Fujino","2022-09-11 07:37:36",0.77751
9135175,RomainDodet,"2022-09-11 08:10:53",0.77751
9137073,"khadije abedi","2022-09-11 08:23:54",0.77751
9135647,"Bora Güneş","2022-09-11 09:22:23",0.77751
9137627,"Taras Garbar","2022-09-11 11:57:07",0.77751
9138029,"Choi Seung Hyeon","2022-09-11 14:24:08",0.77751
4723803,jasonlin1222,"2022-09-11 15:00:50",0.77751
9138325,"Vlad Muratov","2022-09-11 16:09:05",0.77751
9138433,"Maryam Kia","2022-09-11 16:31:54",0.77751
9139014,Genalll,"2022-09-11 20:35:10",0.77751
9139169,akjdfkalsjflkj,"2022-09-11 22:36:04",0.77751
9134979,"Magnús Guðmundsson","2022-09-11 21:59:43",0.77751
8610862,"Christopher Delgado","2022-09-11 23:14:27",0.77751
9139512,"Matt S #4","2022-09-13 00:00:32",0.77751
9139528,"shima shima kaggle","2022-09-12 01:48:08",0.77751
9139618,"Kasey Moran","2022-09-12 02:01:54",0.77751
9139622,Lijincheng1018,"2022-09-12 02:02:32",0.77751
9141772,"akbar beiramzadeh","2022-09-12 11:36:45",0.77751
9141490,mixlhs,"2022-09-14 07:17:58",0.77751
9142603,"zuxu pei","2022-09-12 14:33:04",0.77751
9142639,"soheila amiri","2022-09-12 14:34:37",0.77751
5062520,"vivek kumar #4","2022-09-12 18:13:47",0.77751
9143527,"Daniel Gaidar","2022-09-13 00:28:12",0.77751
9143774,azafat01,"2022-09-12 20:02:18",0.77751
9143901,"Damian LaRocque","2022-09-12 22:24:14",0.77751
5663627,"Kanishka Silva","2022-09-13 15:29:37",0.77751
6992273,leetaehoon99,"2022-09-13 05:52:23",0.77751
9144642,"joyce chen","2022-09-13 06:08:37",0.77751
6679795,"Mind Matrix","2022-09-13 08:41:07",0.77751
9146944,Jinlee,"2022-09-13 12:27:58",0.77751
